NAME,Total_Population,Median_Household_Income,Mean_Household_Income,Under_5,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_34,Age_35_to_44,Age_45_to_54,Age_55_to_64,Age_65_to_74,Age_75_plus,Income_Less_10k,Income_10k_15k,Income_15k_20k,Income_20k_25k,Income_25k_35k,Income_35k_50k,Income_50k_75k,Income_75k_100k,Income_100k_150k,Income_150k_200k,Income_200k_plus,White_Alone,Black_Alone,American_Indian_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,No_Schooling,High_School_Grad,Associates_Degree,Bachelors_Degree,Graduate_or_Professional_Degree,Total_Male,Total_Female,state,county,tract,block group
"Block Group 3, Census Tract 45.02, Jefferson County, Alabama",1129.0,44306.0,30262300.0,0.0,0.0,0.0,0.0,19.0,110.0,44.0,63.0,54.0,96.0,26.0,186.0,0.0,60.0,0.0,19.0,0.0,7.0,18.0,0.0,146.0,0.0,462.0,297.0,0.0,202.0,0.0,123.0,45.0,0.0,59.0,0.0,118.0,37.0,446.0,683.0,1,73,4502,3
"Block Group 4, Census Tract 45.02, Jefferson County, Alabama",237.0,52955.0,10717300.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,40.0,19.0,5.0,17.0,6.0,0.0,0.0,22.0,12.0,0.0,6.0,0.0,22.0,0.0,140.0,28.0,0.0,66.0,0.0,0.0,3.0,0.0,17.0,6.0,74.0,23.0,147.0,90.0,1,73,4502,4
"Block Group 1, Census Tract 47.01, Jefferson County, Alabama",620.0,-666666666.0,46597600.0,104.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,63.0,44.0,0.0,0.0,9.0,10.0,19.0,0.0,26.0,0.0,0.0,39.0,13.0,37.0,385.0,232.0,0.0,0.0,0.0,0.0,3.0,0.0,97.0,38.0,103.0,26.0,401.0,219.0,1,73,4701,1
"Block Group 2, Census Tract 47.01, Jefferson County, Alabama",837.0,47581.0,45638100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,34.0,52.0,17.0,64.0,0.0,0.0,9.0,0.0,222.0,0.0,0.0,93.0,14.0,56.0,610.0,163.0,0.0,36.0,0.0,0.0,28.0,0.0,17.0,100.0,456.0,61.0,296.0,541.0,1,73,4701,2
"Block Group 3, Census Tract 47.01, Jefferson County, Alabama",1207.0,45433.0,44226200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,91.0,0.0,76.0,33.0,21.0,42.0,80.0,64.0,68.0,18.0,26.0,172.0,23.0,1057.0,62.0,0.0,81.0,0.0,0.0,7.0,22.0,186.0,18.0,142.0,202.0,490.0,717.0,1,73,4701,3
"Block Group 4, Census Tract 47.01, Jefferson County, Alabama",612.0,41500.0,24128400.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,38.0,74.0,0.0,0.0,0.0,125.0,11.0,0.0,0.0,33.0,50.0,0.0,21.0,13.0,583.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,26.0,15.0,151.0,92.0,347.0,265.0,1,73,4701,4
"Block Group 1, Census Tract 47.02, Jefferson County, Alabama",555.0,101667.0,28821300.0,18.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,61.0,81.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,23.0,545.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,19.0,304.0,53.0,309.0,246.0,1,73,4702,1
"Block Group 2, Census Tract 47.02, Jefferson County, Alabama",1621.0,146985.0,145590700.0,40.0,33.0,26.0,8.0,11.0,0.0,0.0,0.0,39.0,84.0,59.0,53.0,0.0,8.0,35.0,16.0,0.0,8.0,0.0,5.0,13.0,61.0,1498.0,48.0,0.0,52.0,0.0,0.0,23.0,0.0,8.0,35.0,400.0,336.0,781.0,840.0,1,73,4702,2
"Block Group 3, Census Tract 47.02, Jefferson County, Alabama",940.0,47000.0,49597000.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,69.0,128.0,13.0,44.0,29.0,27.0,0.0,86.0,26.0,67.0,26.0,53.0,23.0,73.0,64.0,557.0,335.0,0.0,15.0,0.0,0.0,33.0,0.0,27.0,79.0,316.0,79.0,509.0,431.0,1,73,4702,3
"Block Group 1, Census Tract 48, Jefferson County, Alabama",1049.0,162045.0,125796500.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,14.0,36.0,8.0,41.0,15.0,0.0,9.0,46.0,25.0,0.0,5.0,0.0,9.0,72.0,990.0,15.0,0.0,0.0,0.0,7.0,37.0,0.0,73.0,50.0,359.0,120.0,507.0,542.0,1,73,4800,1
"Block Group 2, Census Tract 48, Jefferson County, Alabama",830.0,49219.0,89072900.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,60.0,17.0,0.0,26.0,71.0,63.0,20.0,10.0,0.0,26.0,0.0,70.0,0.0,32.0,774.0,19.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,72.0,200.0,218.0,309.0,521.0,1,73,4800,2
"Block Group 1, Census Tract 49.01, Jefferson County, Alabama",344.0,38409.0,13499400.0,5.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,50.0,14.0,20.0,56.0,4.0,4.0,9.0,33.0,10.0,32.0,16.0,0.0,35.0,20.0,223.0,51.0,0.0,22.0,0.0,30.0,18.0,0.0,0.0,12.0,75.0,36.0,147.0,197.0,1,73,4901,1
"Block Group 2, Census Tract 49.01, Jefferson County, Alabama",546.0,31250.0,25100000.0,0.0,11.0,0.0,4.0,0.0,12.0,0.0,12.0,90.0,18.0,15.0,84.0,24.0,21.0,42.0,20.0,24.0,21.0,12.0,13.0,19.0,34.0,409.0,118.0,0.0,5.0,0.0,3.0,11.0,0.0,20.0,29.0,156.0,40.0,326.0,220.0,1,73,4901,2
"Block Group 1, Census Tract 49.02, Jefferson County, Alabama",1427.0,35368.0,53641000.0,11.0,10.0,0.0,15.0,0.0,11.0,14.0,81.0,391.0,89.0,80.0,57.0,52.0,47.0,97.0,81.0,107.0,55.0,39.0,35.0,89.0,26.0,766.0,485.0,0.0,117.0,0.0,0.0,59.0,0.0,132.0,29.0,222.0,160.0,850.0,577.0,1,73,4902,1
"Block Group 2, Census Tract 49.02, Jefferson County, Alabama",999.0,43750.0,29512700.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,109.0,131.0,42.0,71.0,29.0,4.0,6.0,43.0,150.0,12.0,28.0,27.0,23.0,71.0,87.0,815.0,145.0,0.0,22.0,0.0,0.0,17.0,0.0,104.0,25.0,261.0,66.0,487.0,512.0,1,73,4902,2
"Block Group 3, Census Tract 49.02, Jefferson County, Alabama",768.0,42922.0,26399100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,93.0,84.0,77.0,49.0,52.0,19.0,61.0,10.0,11.0,0.0,86.0,6.0,11.0,35.0,610.0,72.0,0.0,64.0,0.0,5.0,17.0,0.0,23.0,34.0,251.0,33.0,384.0,384.0,1,73,4902,3
"Block Group 1, Census Tract 50, Jefferson County, Alabama",970.0,62019.0,39547200.0,14.0,5.0,6.0,0.0,8.0,10.0,0.0,71.0,349.0,49.0,27.0,9.0,0.0,36.0,10.0,36.0,37.0,0.0,47.0,19.0,51.0,66.0,798.0,75.0,0.0,39.0,0.0,37.0,21.0,0.0,17.0,27.0,429.0,195.0,655.0,315.0,1,73,5000,1
"Block Group 2, Census Tract 50, Jefferson County, Alabama",714.0,56625.0,27863300.0,6.0,19.0,0.0,18.0,0.0,0.0,0.0,10.0,60.0,42.0,28.0,24.0,7.0,62.0,37.0,15.0,19.0,0.0,27.0,8.0,20.0,32.0,530.0,84.0,0.0,74.0,0.0,0.0,26.0,0.0,69.0,65.0,279.0,50.0,307.0,407.0,1,73,5000,2
"Block Group 3, Census Tract 50, Jefferson County, Alabama",804.0,42500.0,18810900.0,19.0,13.0,35.0,5.0,25.0,17.0,41.0,125.0,49.0,89.0,0.0,38.0,17.0,0.0,36.0,0.0,49.0,9.0,29.0,29.0,13.0,34.0,509.0,203.0,0.0,92.0,0.0,0.0,0.0,0.0,12.0,36.0,219.0,76.0,517.0,287.0,1,73,5000,3
"Block Group 4, Census Tract 50, Jefferson County, Alabama",904.0,43306.0,19078400.0,72.0,7.0,0.0,21.0,8.0,0.0,0.0,44.0,84.0,73.0,37.0,62.0,10.0,5.0,9.0,23.0,20.0,38.0,31.0,20.0,48.0,20.0,480.0,196.0,0.0,181.0,0.0,11.0,36.0,22.0,48.0,35.0,110.0,121.0,408.0,496.0,1,73,5000,4
"Block Group 1, Census Tract 51.01, Jefferson County, Alabama",293.0,-666666666.0,2407600.0,0.0,0.0,7.0,35.0,0.0,9.0,9.0,0.0,1.0,10.0,0.0,15.0,16.0,10.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,20.0,43.0,241.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,21.0,5.0,128.0,165.0,1,73,5101,1
"Block Group 2, Census Tract 51.01, Jefferson County, Alabama",576.0,13125.0,3788100.0,43.0,55.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,87.0,26.0,14.0,0.0,11.0,11.0,10.0,0.0,7.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,5.0,0.0,82.0,5.0,0.0,0.0,195.0,381.0,1,73,5101,2
"Block Group 1, Census Tract 51.03, Jefferson County, Alabama",1025.0,50750.0,23432600.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,79.0,60.0,13.0,19.0,14.0,13.0,37.0,34.0,0.0,28.0,127.0,61.0,289.0,693.0,0.0,0.0,0.0,43.0,0.0,65.0,353.0,56.0,117.0,34.0,463.0,562.0,1,73,5103,1
"Block Group 2, Census Tract 51.03, Jefferson County, Alabama",2433.0,35469.0,49613600.0,68.0,48.0,11.0,0.0,0.0,0.0,0.0,44.0,52.0,137.0,130.0,42.0,56.0,52.0,58.0,216.0,4.0,24.0,83.0,0.0,113.0,46.0,63.0,1555.0,0.0,0.0,0.0,722.0,93.0,0.0,473.0,43.0,306.0,123.0,1030.0,1403.0,1,73,5103,2
"Block Group 1, Census Tract 51.04, Jefferson County, Alabama",390.0,32333.0,9088600.0,0.0,26.0,0.0,0.0,68.0,0.0,45.0,0.0,23.0,48.0,0.0,0.0,67.0,0.0,0.0,0.0,83.0,21.0,23.0,0.0,0.0,4.0,16.0,370.0,0.0,0.0,0.0,0.0,4.0,0.0,54.0,59.0,50.0,14.0,230.0,160.0,1,73,5104,1
"Block Group 2, Census Tract 51.04, Jefferson County, Alabama",738.0,47292.0,18680500.0,8.0,61.0,86.0,38.0,0.0,14.0,0.0,15.0,26.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,50.0,0.0,0.0,86.0,21.0,0.0,224.0,298.0,0.0,0.0,0.0,211.0,5.0,29.0,46.0,70.0,83.0,18.0,431.0,307.0,1,73,5104,2
"Block Group 3, Census Tract 51.04, Jefferson County, Alabama",698.0,39167.0,21299600.0,0.0,47.0,0.0,0.0,14.0,14.0,0.0,39.0,87.0,27.0,12.0,5.0,77.0,36.0,0.0,0.0,28.0,81.0,0.0,8.0,65.0,104.0,383.0,271.0,0.0,8.0,0.0,0.0,36.0,0.0,112.0,0.0,244.0,53.0,399.0,299.0,1,73,5104,3
"Block Group 4, Census Tract 51.04, Jefferson County, Alabama",661.0,35313.0,16846700.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,35.0,97.0,44.0,29.0,31.0,0.0,26.0,59.0,0.0,102.0,52.0,28.0,58.0,35.0,38.0,142.0,488.0,0.0,31.0,0.0,0.0,0.0,0.0,115.0,43.0,153.0,43.0,291.0,370.0,1,73,5104,4
"Block Group 1, Census Tract 52, Jefferson County, Alabama",1198.0,26128.0,22238700.0,30.0,43.0,42.0,36.0,20.0,25.0,0.0,0.0,75.0,0.0,47.0,143.0,11.0,38.0,34.0,41.0,60.0,0.0,16.0,0.0,22.0,41.0,174.0,962.0,0.0,0.0,5.0,57.0,0.0,0.0,290.0,95.0,70.0,45.0,505.0,693.0,1,73,5200,1
"Block Group 2, Census Tract 52, Jefferson County, Alabama",1136.0,45677.0,21992600.0,34.0,0.0,39.0,49.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,15.0,5.0,10.0,0.0,45.0,0.0,26.0,36.0,48.0,18.0,9.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,67.0,122.0,170.0,73.0,48.0,478.0,658.0,1,73,5200,2
"Block Group 3, Census Tract 52, Jefferson County, Alabama",696.0,40417.0,13147700.0,47.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,52.0,45.0,18.0,3.0,8.0,0.0,12.0,9.0,0.0,61.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,11.0,172.0,45.0,88.0,13.0,246.0,450.0,1,73,5200,3
"Block Group 4, Census Tract 52, Jefferson County, Alabama",1073.0,26646.0,18583300.0,4.0,47.0,36.0,42.0,0.0,0.0,0.0,22.0,91.0,0.0,0.0,31.0,85.0,47.0,7.0,82.0,8.0,16.0,61.0,10.0,7.0,0.0,4.0,1069.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,100.0,135.0,0.0,414.0,659.0,1,73,5200,4
"Block Group 1, Census Tract 53.02, Jefferson County, Alabama",1178.0,80750.0,42971900.0,44.0,93.0,10.0,11.0,0.0,0.0,15.0,41.0,13.0,18.0,11.0,10.0,0.0,53.0,26.0,45.0,9.0,0.0,24.0,0.0,10.0,33.0,504.0,606.0,0.0,41.0,0.0,0.0,27.0,0.0,205.0,71.0,192.0,82.0,628.0,550.0,1,73,5302,1
"Block Group 2, Census Tract 53.02, Jefferson County, Alabama",1726.0,62560.0,49664700.0,0.0,66.0,91.0,14.0,9.0,0.0,0.0,14.0,46.0,53.0,66.0,0.0,0.0,12.0,27.0,112.0,19.0,34.0,46.0,30.0,77.0,110.0,768.0,914.0,0.0,0.0,0.0,0.0,44.0,9.0,294.0,171.0,184.0,307.0,810.0,916.0,1,73,5302,2
"Block Group 3, Census Tract 53.02, Jefferson County, Alabama",811.0,76083.0,23656800.0,0.0,27.0,94.0,15.0,0.0,0.0,0.0,45.0,0.0,24.0,8.0,0.0,0.0,44.0,0.0,0.0,5.0,17.0,16.0,0.0,0.0,44.0,428.0,276.0,0.0,8.0,0.0,0.0,99.0,0.0,70.0,22.0,209.0,41.0,375.0,436.0,1,73,5302,3
"Block Group 1, Census Tract 55, Jefferson County, Alabama",538.0,26989.0,9872800.0,7.0,17.0,33.0,6.0,0.0,0.0,5.0,10.0,28.0,0.0,0.0,17.0,28.0,43.0,7.0,28.0,5.0,13.0,13.0,5.0,16.0,15.0,94.0,437.0,0.0,0.0,0.0,7.0,0.0,7.0,93.0,60.0,36.0,0.0,239.0,299.0,1,73,5500,1
"Block Group 2, Census Tract 55, Jefferson County, Alabama",1095.0,25950.0,16769600.0,29.0,46.0,43.0,28.0,6.0,6.0,0.0,24.0,30.0,26.0,36.0,147.0,18.0,25.0,38.0,25.0,49.0,14.0,34.0,0.0,36.0,25.0,432.0,598.0,0.0,0.0,0.0,53.0,12.0,21.0,156.0,43.0,18.0,12.0,496.0,599.0,1,73,5500,2
"Block Group 1, Census Tract 56, Jefferson County, Alabama",910.0,83295.0,45550100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,62.0,32.0,12.0,9.0,12.0,19.0,0.0,31.0,0.0,32.0,0.0,98.0,26.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,243.0,108.0,394.0,516.0,1,73,5600,1
"Block Group 2, Census Tract 56, Jefferson County, Alabama",596.0,55972.0,20952800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0,12.0,0.0,103.0,5.0,46.0,1.0,426.0,138.0,20.0,0.0,0.0,0.0,12.0,0.0,114.0,14.0,184.0,110.0,211.0,385.0,1,73,5600,2
"Block Group 3, Census Tract 56, Jefferson County, Alabama",766.0,105221.0,51606700.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,76.0,91.0,27.0,0.0,12.0,0.0,28.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,726.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,247.0,111.0,371.0,395.0,1,73,5600,3
"Block Group 4, Census Tract 56, Jefferson County, Alabama",1203.0,69107.0,41576400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,78.0,93.0,62.0,46.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,110.0,84.0,845.0,332.0,0.0,0.0,0.0,0.0,26.0,13.0,150.0,48.0,367.0,120.0,584.0,619.0,1,73,5600,4
"Block Group 5, Census Tract 56, Jefferson County, Alabama",686.0,63274.0,22995100.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,55.0,8.0,0.0,30.0,0.0,0.0,73.0,0.0,0.0,17.0,0.0,202.0,531.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,63.0,54.0,17.0,454.0,232.0,1,73,5600,5
"Block Group 1, Census Tract 57.01, Jefferson County, Alabama",969.0,31520.0,15505600.0,88.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,124.0,46.0,96.0,8.0,26.0,0.0,0.0,88.0,0.0,4.0,12.0,32.0,21.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,56.0,0.0,3.0,534.0,435.0,1,73,5701,1
"Block Group 2, Census Tract 57.01, Jefferson County, Alabama",770.0,55708.0,18982100.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,54.0,96.0,40.0,8.0,0.0,57.0,42.0,18.0,15.0,0.0,0.0,27.0,74.0,59.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,18.0,202.0,12.0,110.0,0.0,506.0,264.0,1,73,5701,2
"Block Group 3, Census Tract 57.01, Jefferson County, Alabama",194.0,-666666666.0,6070600.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,0.0,0.0,17.0,9.0,0.0,0.0,13.0,0.0,17.0,159.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,16.0,16.0,25.0,85.0,109.0,1,73,5701,3
"Block Group 1, Census Tract 57.02, Jefferson County, Alabama",735.0,28147.0,14922800.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,61.0,32.0,30.0,21.0,57.0,0.0,11.0,11.0,0.0,50.0,9.0,11.0,724.0,0.0,0.0,0.0,0.0,0.0,10.0,187.0,19.0,77.0,0.0,329.0,406.0,1,73,5702,1
"Block Group 2, Census Tract 57.02, Jefferson County, Alabama",534.0,14647.0,8684100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,57.0,0.0,0.0,14.0,29.0,163.0,46.0,0.0,30.0,40.0,0.0,0.0,9.0,0.0,0.0,122.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,181.0,353.0,1,73,5702,2
"Block Group 3, Census Tract 57.02, Jefferson County, Alabama",856.0,-666666666.0,24206000.0,34.0,0.0,35.0,111.0,0.0,0.0,0.0,0.0,35.0,2.0,2.0,68.0,31.0,0.0,0.0,10.0,11.0,29.0,31.0,0.0,0.0,10.0,16.0,840.0,0.0,0.0,0.0,0.0,0.0,12.0,219.0,20.0,72.0,28.0,357.0,499.0,1,73,5702,3
"Block Group 4, Census Tract 57.02, Jefferson County, Alabama",734.0,36211.0,9161500.0,0.0,36.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,17.0,0.0,54.0,43.0,0.0,8.0,29.0,0.0,64.0,38.0,39.0,9.0,0.0,15.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,116.0,0.0,202.0,532.0,1,73,5702,4
"Block Group 1, Census Tract 58, Jefferson County, Alabama",1090.0,25888.0,20138900.0,0.0,72.0,22.0,0.0,0.0,23.0,23.0,49.0,40.0,83.0,50.0,23.0,0.0,150.0,64.0,94.0,35.0,0.0,20.0,0.0,35.0,17.0,15.0,926.0,0.0,0.0,0.0,149.0,0.0,0.0,158.0,33.0,32.0,47.0,431.0,659.0,1,73,5800,1
"Block Group 2, Census Tract 58, Jefferson County, Alabama",1166.0,63846.0,74960100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,63.0,3.0,29.0,29.0,26.0,12.0,16.0,41.0,83.0,8.0,15.0,29.0,135.0,51.0,826.0,206.0,0.0,60.0,22.0,46.0,6.0,0.0,104.0,86.0,206.0,234.0,633.0,533.0,1,73,5800,2
"Block Group 3, Census Tract 58, Jefferson County, Alabama",976.0,33998.0,17033700.0,104.0,0.0,96.0,0.0,0.0,0.0,17.0,75.0,88.0,59.0,16.0,34.0,31.0,23.0,0.0,47.0,126.0,0.0,18.0,22.0,20.0,64.0,117.0,734.0,60.0,28.0,0.0,37.0,0.0,16.0,95.0,42.0,93.0,4.0,536.0,440.0,1,73,5800,3
"Block Group 4, Census Tract 58, Jefferson County, Alabama",438.0,34100.0,9671800.0,29.0,0.0,0.0,0.0,0.0,0.0,53.0,41.0,42.0,51.0,0.0,0.0,10.0,0.0,50.0,42.0,25.0,8.0,14.0,21.0,33.0,0.0,214.0,203.0,0.0,10.0,0.0,0.0,11.0,0.0,32.0,39.0,70.0,24.0,224.0,214.0,1,73,5800,4
"Block Group 1, Census Tract 59.03, Jefferson County, Alabama",2015.0,70740.0,50522400.0,18.0,336.0,32.0,44.0,26.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,45.0,122.0,30.0,230.0,514.0,1367.0,0.0,0.0,0.0,122.0,12.0,0.0,210.0,52.0,135.0,205.0,903.0,1112.0,1,73,5903,1
"Block Group 2, Census Tract 59.03, Jefferson County, Alabama",1891.0,61675.0,66084200.0,0.0,0.0,52.0,37.0,112.0,0.0,0.0,4.0,0.0,17.0,79.0,6.0,0.0,58.0,0.0,61.0,53.0,39.0,0.0,0.0,64.0,93.0,320.0,1433.0,0.0,0.0,0.0,84.0,54.0,0.0,282.0,202.0,265.0,0.0,816.0,1075.0,1,73,5903,2
"Block Group 3, Census Tract 59.03, Jefferson County, Alabama",1417.0,43191.0,34438000.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,83.0,59.0,0.0,42.0,41.0,70.0,15.0,19.0,103.0,47.0,0.0,39.0,109.0,381.0,881.0,0.0,131.0,0.0,0.0,24.0,24.0,321.0,138.0,93.0,53.0,770.0,647.0,1,73,5903,3
"Block Group 1, Census Tract 59.05, Jefferson County, Alabama",999.0,26016.0,12053100.0,0.0,104.0,17.0,64.0,0.0,0.0,0.0,37.0,0.0,135.0,51.0,54.0,0.0,15.0,101.0,16.0,36.0,0.0,0.0,65.0,0.0,56.0,450.0,490.0,0.0,0.0,0.0,22.0,37.0,0.0,22.0,5.0,14.0,16.0,483.0,516.0,1,73,5905,1
"Block Group 2, Census Tract 59.05, Jefferson County, Alabama",2117.0,66941.0,61136400.0,0.0,61.0,106.0,0.0,21.0,0.0,0.0,95.0,80.0,19.0,101.0,39.0,10.0,41.0,25.0,32.0,13.0,0.0,0.0,32.0,96.0,65.0,653.0,1411.0,22.0,0.0,0.0,31.0,0.0,60.0,433.0,58.0,146.0,24.0,993.0,1124.0,1,73,5905,2
"Block Group 3, Census Tract 59.05, Jefferson County, Alabama",3700.0,50127.0,60809300.0,168.0,121.0,496.0,0.0,27.0,141.0,0.0,0.0,60.0,131.0,154.0,67.0,37.0,0.0,0.0,53.0,235.0,40.0,17.0,0.0,79.0,52.0,470.0,3210.0,0.0,0.0,0.0,0.0,20.0,31.0,617.0,170.0,256.0,55.0,1788.0,1912.0,1,73,5905,3
"Block Group 1, Census Tract 59.07, Jefferson County, Alabama",2901.0,51912.0,50350900.0,33.0,121.0,92.0,43.0,0.0,39.0,6.0,30.0,67.0,120.0,21.0,88.0,26.0,28.0,18.0,161.0,5.0,28.0,53.0,12.0,56.0,128.0,387.0,2509.0,0.0,0.0,0.0,0.0,5.0,26.0,516.0,170.0,282.0,114.0,1161.0,1740.0,1,73,5907,1
"Block Group 1, Census Tract 59.08, Jefferson County, Alabama",1304.0,41125.0,21252100.0,56.0,74.0,53.0,32.0,9.0,8.0,47.0,35.0,150.0,81.0,35.0,59.0,27.0,30.0,25.0,7.0,53.0,23.0,51.0,10.0,62.0,38.0,276.0,950.0,0.0,0.0,0.0,78.0,0.0,0.0,298.0,22.0,21.0,26.0,678.0,626.0,1,73,5908,1
"Block Group 2, Census Tract 59.08, Jefferson County, Alabama",762.0,34421.0,22206700.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,43.0,64.0,23.0,9.0,79.0,13.0,52.0,15.0,60.0,0.0,13.0,43.0,35.0,6.0,182.0,579.0,0.0,0.0,0.0,0.0,1.0,13.0,193.0,114.0,53.0,7.0,399.0,363.0,1,73,5908,2
"Block Group 3, Census Tract 59.08, Jefferson County, Alabama",1154.0,27219.0,16167200.0,0.0,132.0,86.0,68.0,0.0,0.0,0.0,0.0,19.0,24.0,98.0,57.0,56.0,61.0,22.0,48.0,0.0,52.0,62.0,22.0,0.0,34.0,54.0,1039.0,0.0,0.0,0.0,0.0,61.0,16.0,432.0,37.0,18.0,22.0,518.0,636.0,1,73,5908,3
"Block Group 1, Census Tract 59.09, Jefferson County, Alabama",2085.0,53700.0,45085200.0,60.0,91.0,108.0,19.0,72.0,0.0,0.0,28.0,35.0,63.0,14.0,46.0,78.0,34.0,69.0,30.0,34.0,24.0,16.0,48.0,88.0,118.0,272.0,1772.0,0.0,27.0,0.0,0.0,14.0,5.0,376.0,177.0,258.0,113.0,897.0,1188.0,1,73,5909,1
"Block Group 1, Census Tract 59.10, Jefferson County, Alabama",2082.0,51894.0,47481500.0,34.0,98.0,69.0,88.0,30.0,0.0,0.0,0.0,31.0,0.0,30.0,29.0,38.0,0.0,6.0,31.0,53.0,0.0,35.0,0.0,272.0,164.0,133.0,1949.0,0.0,0.0,0.0,0.0,0.0,14.0,476.0,79.0,153.0,91.0,1038.0,1044.0,1,73,5910,1
"Block Group 2, Census Tract 59.10, Jefferson County, Alabama",1253.0,64115.0,39518900.0,23.0,0.0,75.0,0.0,50.0,0.0,17.0,27.0,64.0,7.0,96.0,7.0,38.0,26.0,75.0,0.0,7.0,0.0,12.0,22.0,7.0,133.0,97.0,1143.0,0.0,0.0,0.0,13.0,0.0,5.0,273.0,52.0,148.0,11.0,686.0,567.0,1,73,5910,2
"Block Group 3, Census Tract 59.10, Jefferson County, Alabama",1173.0,56630.0,38832100.0,88.0,31.0,84.0,0.0,0.0,0.0,0.0,9.0,26.0,54.0,51.0,29.0,13.0,14.0,9.0,41.0,36.0,38.0,18.0,8.0,62.0,32.0,46.0,1088.0,0.0,0.0,26.0,0.0,13.0,0.0,176.0,106.0,199.0,91.0,670.0,503.0,1,73,5910,3
"Block Group 4, Census Tract 59.10, Jefferson County, Alabama",1055.0,31576.0,24605200.0,35.0,108.0,52.0,7.0,0.0,39.0,40.0,21.0,48.0,53.0,6.0,9.0,3.0,39.0,22.0,106.0,46.0,27.0,0.0,0.0,34.0,5.0,86.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,55.0,160.0,77.0,654.0,401.0,1,73,5910,4
