segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s
Personal | r17_c12 | Tuesday,Personal,r17_c12,Tuesday,3,1,True,10:30-11:00,0.3333333333333333,3,0.6666666666666667,89.99999999999999,60.0,0.5,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c13,3.0,1.0,False,,,,,,,
Personal | r17_c16 | Friday,Personal,r17_c16,Friday,45,33,True,09:30-10:00,0.7555555555555555,4,0.24444444444444446,84.54545454545455,20.666666666666668,0.09444444444444446,True,True,0.24444444444444446,84.54545454545455,20.666666666666668,0.09444444444444446,0.24444444444444446,84.54545454545455,0.09444444444444446,2.0,0.9150617283950617,1.0,1.0928224500809498,0.08493827160493828,r18_c16,43.0,0.9555555555555556,True,1.0,1.0928224500809498,0.08493827160493828,r18_c16,43.0,0.9555555555555556,0.08493827160493828
Personal | r17_c16 | Monday,Personal,r17_c16,Monday,3,1,True,12:00-12:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r11_c18,3.0,1.0,False,,,,,,,
Personal | r17_c16 | Thursday,Personal,r17_c16,Thursday,15,7,True,14:30-15:00,0.26666666666666666,5,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,True,True,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,0.7333333333333334,46.36363636363636,0.2833333333333333,2.0,0.8755555555555556,1.0,1.1421319796954315,0.12444444444444436,r15_c16,14.0,0.9333333333333333,True,1.0,1.1421319796954315,0.12444444444444436,r15_c16,14.0,0.9333333333333333,0.12444444444444436
Personal | r17_c16 | Wednesday,Personal,r17_c16,Wednesday,13,4,True,15:30-16:00,0.46153846153846156,4,0.5384615384615384,34.28571428571429,18.461538461538463,0.15384615384615385,True,True,0.5384615384615384,34.28571428571429,18.461538461538463,0.15384615384615385,0.5384615384615384,34.28571428571429,0.15384615384615385,2.0,0.8579881656804735,1.0,1.1655172413793102,0.14201183431952646,r15_c16,12.0,0.9230769230769231,True,1.0,1.1655172413793102,0.14201183431952646,r15_c16,12.0,0.9230769230769231,0.14201183431952646
Personal | r17_c17 | Friday,Personal,r17_c17,Friday,3,2,True,14:00-14:30,0.3333333333333333,3,0.6666666666666667,44.99999999999999,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,3.0,1.0,False,,,,,,,
Personal | r17_c17 | Monday,Personal,r17_c17,Monday,2,1,True,14:00-14:30,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,2.0,1.0,False,,,,,,,
Personal | r17_c17 | Thursday,Personal,r17_c17,Thursday,9,3,True,12:30-13:00,0.2222222222222222,7,0.7777777777777778,64.28571428571428,49.99999999999999,0.38888888888888895,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,9.0,1.0,False,,,,,,,
Personal | r17_c17 | Tuesday,Personal,r17_c17,Tuesday,8,5,True,14:00-14:30,0.25,7,0.75,115.0,86.25,0.5,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,8.0,1.0,False,,,,,,,
Personal | r17_c17 | Wednesday,Personal,r17_c17,Wednesday,1,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,1.0,1.0,False,,,,,,,
Personal | r18_c15 | Friday,Personal,r18_c15,Friday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r20_c16,1.0,1.0,False,,,,,,,
Personal | r18_c15 | Monday,Personal,r18_c15,Monday,1,1,True,10:30-11:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r20_c16,1.0,1.0,False,,,,,,,
Personal | r18_c15 | Thursday,Personal,r18_c15,Thursday,4,1,True,09:30-10:00,0.25,4,0.75,60.0,45.0,0.375,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r20_c16,4.0,1.0,False,,,,,,,
Personal | r18_c15 | Tuesday,Personal,r18_c15,Tuesday,4,3,True,10:00-10:30,0.75,2,0.25,30.0,7.5,0.0625,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r20_c16,4.0,1.0,False,,,,,,,
Personal | r18_c15 | Wednesday,Personal,r18_c15,Wednesday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r17_c16,1.0,1.0,False,,,,,,,
Personal | r18_c16 | Friday,Personal,r18_c16,Friday,55,32,True,12:30-13:00,0.9272727272727272,4,0.07272727272727275,82.49999999999996,5.999999999999999,0.05,True,True,0.07272727272727275,82.49999999999996,5.999999999999999,0.05,0.07272727272727275,82.49999999999996,0.05,1.0,1.0,0.0,1.0,0.0,r17_c16,55.0,1.0,True,0.0,1.0,0.0,r17_c16,55.0,1.0,0.0
Personal | r18_c17 | Friday,Personal,r18_c17,Friday,13,2,True,14:00-14:30,0.38461538461538464,6,0.6153846153846154,48.75,30.000000000000004,0.25,False,False,,,,,,,,2.0,0.8579881656804735,1.0,1.1655172413793102,0.14201183431952646,r19_c14,12.0,0.9230769230769231,False,,,,,,,
Personal | r18_c17 | Monday,Personal,r18_c17,Monday,1,1,True,12:00-12:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r11_c18,1.0,1.0,False,,,,,,,
Personal | r18_c17 | Thursday,Personal,r18_c17,Thursday,1,1,True,11:30-12:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c17,1.0,1.0,False,,,,,,,
Personal | r18_c17 | Tuesday,Personal,r18_c17,Tuesday,3,1,True,11:00-11:30,0.6666666666666666,2,0.33333333333333337,59.99999999999999,20.0,0.16666666666666666,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r11_c18,3.0,1.0,False,,,,,,,
Personal | r18_c17 | Wednesday,Personal,r18_c17,Wednesday,4,3,True,16:00-16:30,0.5,3,0.5,180.0,90.0,0.5,False,False,,,,,,,,2.0,0.5,1.0,2.0,0.5,r19_c14,2.0,0.5,False,,,,,,,
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,32,5,True,10:00-10:30,0.34375,8,0.65625,65.71428571428571,43.125,0.3515625,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,4.0,0.673828125,3.0,1.4840579710144928,0.326171875,r14_c24,26.0,0.8125,True,3.0,1.4840579710144928,0.326171875,r14_c24,26.0,0.8125,0.326171875
Personal | r19_c14 | Monday,Personal,r19_c14,Monday,8,2,True,10:00-10:30,0.5,5,0.5,82.5,41.25,0.28125,False,False,,,,,,,,3.0,0.46875,2.0,2.1333333333333333,0.53125,r14_c24,5.0,0.625,False,,,,,,,
Personal | r19_c14 | Thursday,Personal,r19_c14,Thursday,1,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r14_c24,1.0,1.0,False,,,,,,,
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,17,4,True,09:30-10:00,0.29411764705882354,6,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,2.0,0.8892733564013842,1.0,1.1245136186770428,0.11072664359861584,r14_c24,16.0,0.9411764705882353,True,1.0,1.1245136186770428,0.11072664359861584,r14_c24,16.0,0.9411764705882353,0.11072664359861584
Personal | r19_c14 | Wednesday,Personal,r19_c14,Wednesday,12,3,True,11:00-11:30,0.4166666666666667,5,0.5833333333333333,38.57142857142858,22.5,0.1875,True,True,0.5833333333333333,38.57142857142858,22.5,0.1875,0.5833333333333333,38.57142857142858,0.1875,2.0,0.625,1.0,1.6,0.375,r18_c17,9.0,0.75,True,1.0,1.6,0.375,r18_c17,9.0,0.75,0.375
Personal | r19_c16 | Friday,Personal,r19_c16,Friday,16,5,True,12:30-13:00,0.375,4,0.625,36.0,22.5,0.1875,True,True,0.625,36.0,22.5,0.1875,0.625,36.0,0.1875,1.0,1.0,0.0,1.0,0.0,r23_c16,16.0,1.0,True,0.0,1.0,0.0,r23_c16,16.0,1.0,0.0
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,23,10,True,12:00-12:30,0.391304347826087,6,0.6086956521739131,49.285714285714285,30.0,0.24999999999999997,True,True,0.6086956521739131,49.285714285714285,30.0,0.24999999999999997,0.6086956521739131,49.285714285714285,0.24999999999999997,2.0,0.7731568998109641,1.0,1.293398533007335,0.22684310018903586,r23_c16,20.0,0.8695652173913043,True,1.0,1.293398533007335,0.22684310018903586,r23_c16,20.0,0.8695652173913043,0.22684310018903586
Personal | r19_c16 | Wednesday,Personal,r19_c16,Wednesday,9,5,True,12:00-12:30,0.5555555555555556,2,0.4444444444444444,90.0,40.0,0.3333333333333333,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c16,9.0,1.0,False,,,,,,,
Personal | r19_c17 | Thursday,Personal,r19_c17,Thursday,1,1,True,14:30-15:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c19,1.0,1.0,False,,,,,,,
Personal | r20_c16 | Friday,Personal,r20_c16,Friday,1,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r18_c15,1.0,1.0,False,,,,,,,
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,10,4,True,12:30-13:00,0.4,6,0.6,110.0,66.0,0.4000000000000001,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,4.0,0.30000000000000004,3.0,3.333333333333333,0.7,r20_c16,4.0,0.4,True,3.0,3.333333333333333,0.7,r20_c16,4.0,0.4,0.7
Personal | r20_c16 | Thursday,Personal,r20_c16,Thursday,4,1,True,14:00-14:30,0.5,3,0.5,45.0,22.5,0.1875,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r18_c15,4.0,1.0,False,,,,,,,
Personal | r20_c16 | Tuesday,Personal,r20_c16,Tuesday,12,3,True,13:30-14:00,0.4166666666666667,5,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,True,True,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,0.5833333333333333,42.85714285714286,0.20833333333333331,1.0,1.0,0.0,1.0,0.0,r18_c15,12.0,1.0,True,0.0,1.0,0.0,r18_c15,12.0,1.0,0.0
Personal | r20_c17 | Tuesday,Personal,r20_c17,Tuesday,2,2,True,12:00-12:30,0.5,2,0.5,60.0,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r13_c16,2.0,1.0,False,,,,,,,
Personal | r20_c21 | Friday,Personal,r20_c21,Friday,6,3,True,09:00-09:30,0.6666666666666666,3,0.33333333333333337,134.99999999999997,45.0,0.3333333333333333,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r25_c21,6.0,1.0,False,,,,,,,
Personal | r20_c21 | Thursday,Personal,r20_c21,Thursday,11,4,True,10:00-10:30,0.45454545454545453,4,0.5454545454545454,55.00000000000001,30.0,0.25,True,True,0.5454545454545454,55.00000000000001,30.0,0.25,0.5454545454545454,55.00000000000001,0.25,1.0,1.0,0.0,1.0,0.0,r25_c21,11.0,1.0,True,0.0,1.0,0.0,r25_c21,11.0,1.0,0.0
Personal | r20_c21 | Tuesday,Personal,r20_c21,Tuesday,3,1,True,10:00-10:30,0.3333333333333333,3,0.6666666666666667,44.99999999999999,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c19,3.0,1.0,False,,,,,,,
Personal | r20_c21 | Wednesday,Personal,r20_c21,Wednesday,17,6,True,10:00-10:30,0.4117647058823529,5,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,True,True,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,0.5882352941176471,45.00000000000001,0.22058823529411767,2.0,0.6401384083044982,1.0,1.5621621621621624,0.3598615916955018,r25_c21,13.0,0.7647058823529411,True,1.0,1.5621621621621624,0.3598615916955018,r25_c21,13.0,0.7647058823529411,0.3598615916955018
Personal | r20_c7 | Monday,Personal,r20_c7,Monday,1,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,1.0,1.0,False,,,,,,,
Personal | r20_c7 | Wednesday,Personal,r20_c7,Wednesday,3,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,3.0,1.0,False,,,,,,,
Personal | r21_c12 | Friday,Personal,r21_c12,Friday,2,1,True,11:30-12:00,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c17,2.0,1.0,False,,,,,,,
Personal | r21_c12 | Tuesday,Personal,r21_c12,Tuesday,5,1,True,13:30-14:00,0.4,4,0.6,40.0,24.0,0.2,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r22_c9,5.0,1.0,False,,,,,,,
Personal | r21_c12 | Wednesday,Personal,r21_c12,Wednesday,1,1,True,14:00-14:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c17,1.0,1.0,False,,,,,,,
Personal | r21_c13 | Monday,Personal,r21_c13,Monday,2,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c14,2.0,1.0,False,,,,,,,
Personal | r21_c16 | Thursday,Personal,r21_c16,Thursday,1,1,True,14:00-14:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c23,1.0,1.0,False,,,,,,,
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,10,7,True,09:00-09:30,0.2,7,0.8,206.25,165.0,0.75,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,4.0,0.30000000000000004,3.0,3.333333333333333,0.7,r23_c17,4.0,0.4,True,3.0,3.333333333333333,0.7,r23_c17,4.0,0.4,0.7
Personal | r21_c17 | Monday,Personal,r21_c17,Monday,1,1,True,10:30-11:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r14_c24,1.0,1.0,False,,,,,,,
Personal | r21_c17 | Thursday,Personal,r21_c17,Thursday,6,3,True,09:30-10:00,0.3333333333333333,4,0.6666666666666667,74.99999999999999,50.0,0.29166666666666663,False,False,,,,,,,,3.0,0.5,2.0,2.0,0.5,r14_c24,4.0,0.6666666666666666,False,,,,,,,
Personal | r21_c17 | Tuesday,Personal,r21_c17,Tuesday,4,2,True,09:00-09:30,0.75,2,0.25,180.0,45.0,0.25,False,False,,,,,,,,3.0,0.375,2.0,2.6666666666666665,0.625,r33_c22,2.0,0.5,False,,,,,,,
Personal | r21_c17 | Wednesday,Personal,r21_c17,Wednesday,6,2,True,15:00-15:30,0.5,3,0.5,120.0,60.0,0.3333333333333333,False,False,,,,,,,,2.0,0.7222222222222223,1.0,1.3846153846153844,0.2777777777777777,r18_c17,5.0,0.8333333333333334,False,,,,,,,
Personal | r21_c23 | Wednesday,Personal,r21_c23,Wednesday,1,1,True,15:00-15:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c23,1.0,1.0,False,,,,,,,
Personal | r21_c31 | Thursday,Personal,r21_c31,Thursday,3,1,True,13:30-14:00,0.3333333333333333,3,0.6666666666666667,44.99999999999999,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r22_c24,3.0,1.0,False,,,,,,,
Personal | r21_c9 | Friday,Personal,r21_c9,Friday,3,1,True,10:30-11:00,0.6666666666666666,2,0.33333333333333337,59.99999999999999,20.0,0.16666666666666666,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c17,3.0,1.0,False,,,,,,,
Personal | r21_c9 | Thursday,Personal,r21_c9,Thursday,5,4,True,09:30-10:00,0.2,5,0.8,240.0,192.0,0.8,False,False,,,,,,,,2.0,0.6800000000000002,1.0,1.4705882352941173,0.31999999999999984,r31_c20,4.0,0.8,False,,,,,,,
Personal | r21_c9 | Tuesday,Personal,r21_c9,Tuesday,5,1,True,14:00-14:30,0.4,4,0.6,90.0,54.0,0.35,False,False,,,,,,,,2.0,0.52,1.0,1.923076923076923,0.48,r26_c10,3.0,0.6,False,,,,,,,
Personal | r21_c9 | Wednesday,Personal,r21_c9,Wednesday,5,2,True,14:30-15:00,0.4,4,0.6,110.0,66.0,0.3,False,False,,,,,,,,3.0,0.44000000000000006,2.0,2.2727272727272725,0.5599999999999999,r31_c20,3.0,0.6,False,,,,,,,
Personal | r22_c10 | Tuesday,Personal,r22_c10,Tuesday,2,1,True,11:30-12:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,2.0,0.5,1.0,2.0,0.5,r26_c10,1.0,0.5,False,,,,,,,
Personal | r22_c11 | Tuesday,Personal,r22_c11,Tuesday,2,1,True,11:00-11:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r31_c13,2.0,1.0,False,,,,,,,
Personal | r22_c13 | Friday,Personal,r22_c13,Friday,4,1,True,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,4.0,1.0,False,,,,,,,
Personal | r22_c13 | Thursday,Personal,r22_c13,Thursday,5,2,True,09:00-09:30,0.8,2,0.19999999999999996,30.000000000000007,6.0,0.05,False,False,,,,,,,,2.0,0.52,1.0,1.923076923076923,0.48,r26_c10,3.0,0.6,False,,,,,,,
Personal | r22_c13 | Tuesday,Personal,r22_c13,Tuesday,6,2,True,07:30-08:00,0.3333333333333333,4,0.6666666666666667,74.99999999999999,50.0,0.4166666666666667,False,False,,,,,,,,2.0,0.5555555555555556,1.0,1.7999999999999998,0.4444444444444444,r27_c10,4.0,0.6666666666666666,False,,,,,,,
Personal | r22_c15 | Friday,Personal,r22_c15,Friday,1,1,True,15:00-15:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r19_c14,1.0,1.0,False,,,,,,,
Personal | r22_c16 | Monday,Personal,r22_c16,Monday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,1.0,1.0,False,,,,,,,
Personal | r22_c16 | Thursday,Personal,r22_c16,Thursday,3,2,True,15:00-15:30,0.6666666666666666,2,0.33333333333333337,119.99999999999999,40.0,0.3333333333333333,False,False,,,,,,,,2.0,0.5555555555555556,1.0,1.7999999999999998,0.4444444444444444,r24_c11,2.0,0.6666666666666666,False,,,,,,,
Personal | r22_c16 | Tuesday,Personal,r22_c16,Tuesday,20,3,True,10:00-10:30,0.15,10,0.85,232.94117647058823,198.0,0.8500000000000001,True,True,0.85,232.94117647058823,198.0,0.8500000000000001,0.85,232.94117647058823,0.8500000000000001,3.0,0.34500000000000003,2.0,2.8985507246376807,0.655,r23_c16,8.0,0.4,True,2.0,2.8985507246376807,0.655,r23_c16,8.0,0.4,0.655
Personal | r22_c16 | Wednesday,Personal,r22_c16,Wednesday,8,3,True,13:30-14:00,0.625,4,0.375,70.0,26.25,0.21875,False,False,,,,,,,,3.0,0.46875,2.0,2.1333333333333333,0.53125,r24_c11,5.0,0.625,False,,,,,,,
Personal | r22_c17 | Friday,Personal,r22_c17,Friday,1,1,True,10:30-11:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c16,1.0,1.0,False,,,,,,,
Personal | r22_c17 | Thursday,Personal,r22_c17,Thursday,3,2,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,2.0,0.5555555555555556,1.0,1.7999999999999998,0.4444444444444444,r23_c16,2.0,0.6666666666666666,False,,,,,,,
Personal | r22_c17 | Tuesday,Personal,r22_c17,Tuesday,4,3,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,2.0,0.625,1.0,1.6,0.375,r23_c16,3.0,0.75,False,,,,,,,
Personal | r22_c19 | Monday,Personal,r22_c19,Monday,2,1,True,09:00-09:30,0.5,2,0.5,60.0,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r20_c16,2.0,1.0,False,,,,,,,
Personal | r22_c24 | Monday,Personal,r22_c24,Monday,1,1,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r10_c15,1.0,1.0,False,,,,,,,
Personal | r22_c24 | Thursday,Personal,r22_c24,Thursday,1,1,True,14:00-14:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c31,1.0,1.0,False,,,,,,,
Personal | r22_c9 | Thursday,Personal,r22_c9,Thursday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c16,1.0,1.0,False,,,,,,,
Personal | r22_c9 | Tuesday,Personal,r22_c9,Tuesday,3,2,True,10:00-10:30,0.3333333333333333,3,0.6666666666666667,134.99999999999997,90.0,0.6666666666666666,False,False,,,,,,,,2.0,0.5555555555555556,1.0,1.7999999999999998,0.4444444444444444,r25_c9,2.0,0.6666666666666666,False,,,,,,,
Personal | r22_c9 | Wednesday,Personal,r22_c9,Wednesday,1,1,True,11:30-12:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c7,1.0,1.0,False,,,,,,,
Personal | r23_c10 | Tuesday,Personal,r23_c10,Tuesday,5,2,True,13:30-14:00,0.4,3,0.6,30.0,18.0,0.15000000000000002,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r33_c12,5.0,1.0,False,,,,,,,
Personal | r23_c15 | Monday,Personal,r23_c15,Monday,1,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c13,1.0,1.0,False,,,,,,,
Personal | r23_c16 | Friday,Personal,r23_c16,Friday,9,5,True,12:30-13:00,0.2222222222222222,6,0.7777777777777778,111.42857142857142,86.66666666666666,0.5555555555555556,False,False,,,,,,,,4.0,0.3333333333333333,3.0,3.0,0.6666666666666667,r14_c24,4.0,0.4444444444444444,False,,,,,,,
Personal | r23_c16 | Monday,Personal,r23_c16,Monday,1,1,True,14:00-14:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r11_c18,1.0,1.0,False,,,,,,,
Personal | r23_c16 | Thursday,Personal,r23_c16,Thursday,2,2,True,11:30-12:00,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,2.0,0.5,1.0,2.0,0.5,r22_c17,1.0,0.5,False,,,,,,,
Personal | r23_c16 | Tuesday,Personal,r23_c16,Tuesday,10,4,True,11:30-12:00,0.3,5,0.7,188.57142857142858,132.0,0.7000000000000001,True,True,0.7,188.57142857142858,132.0,0.7000000000000001,0.7,188.57142857142858,0.7000000000000001,3.0,0.33999999999999997,2.0,2.9411764705882355,0.66,r19_c14,4.0,0.4,True,2.0,2.9411764705882355,0.66,r19_c14,4.0,0.4,0.66
Personal | r23_c16 | Wednesday,Personal,r23_c16,Wednesday,2,1,True,14:30-15:00,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r19_c14,2.0,1.0,False,,,,,,,
Personal | r23_c17 | Friday,Personal,r23_c17,Friday,8,6,True,10:30-11:00,0.25,6,0.75,100.0,75.0,0.46875,False,False,,,,,,,,2.0,0.78125,1.0,1.28,0.21875,r21_c17,7.0,0.875,False,,,,,,,
Personal | r23_c17 | Thursday,Personal,r23_c17,Thursday,7,2,True,15:00-15:30,0.42857142857142855,5,0.5714285714285714,52.5,29.999999999999996,0.24999999999999994,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r14_c24,7.0,1.0,False,,,,,,,
Personal | r23_c17 | Wednesday,Personal,r23_c17,Wednesday,4,2,True,14:00-14:30,0.5,3,0.5,165.0,82.5,0.3125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c17,4.0,1.0,False,,,,,,,
Personal | r23_c22 | Thursday,Personal,r23_c22,Thursday,1,1,True,11:00-11:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r33_c10,1.0,1.0,False,,,,,,,
Personal | r24_c10 | Friday,Personal,r24_c10,Friday,1,1,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c7,1.0,1.0,False,,,,,,,
Personal | r24_c10 | Thursday,Personal,r24_c10,Thursday,7,1,True,13:00-13:30,0.2857142857142857,4,0.7142857142857143,42.0,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c7,7.0,1.0,False,,,,,,,
Personal | r24_c11 | Friday,Personal,r24_c11,Friday,10,4,True,13:30-14:00,0.2,6,0.8,105.0,84.0,0.65,True,True,0.8,105.0,84.0,0.65,0.8,105.0,0.65,3.0,0.44000000000000006,2.0,2.2727272727272725,0.5599999999999999,r31_c5,6.0,0.6,True,2.0,2.2727272727272725,0.5599999999999999,r31_c5,6.0,0.6,0.5599999999999999
Personal | r24_c11 | Thursday,Personal,r24_c11,Thursday,37,10,True,13:00-13:30,0.21621621621621623,11,0.7837837837837838,69.31034482758622,54.32432432432433,0.40540540540540543,True,True,0.7837837837837838,69.31034482758622,54.32432432432433,0.40540540540540543,0.7837837837837838,69.31034482758622,0.40540540540540543,5.0,0.6712929145361578,4.0,1.4896626768226333,0.3287070854638422,r33_c9,30.0,0.8108108108108109,True,4.0,1.4896626768226333,0.3287070854638422,r33_c9,30.0,0.8108108108108109,0.3287070854638422
Personal | r24_c11 | Tuesday,Personal,r24_c11,Tuesday,8,3,True,12:00-12:30,0.25,5,0.75,185.0,138.75,0.65625,False,False,,,,,,,,3.0,0.46875,2.0,2.1333333333333333,0.53125,r31_c5,5.0,0.625,False,,,,,,,
Personal | r24_c11 | Wednesday,Personal,r24_c11,Wednesday,2,1,True,15:00-15:30,0.5,2,0.5,60.0,30.0,0.25,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r31_c5,2.0,1.0,False,,,,,,,
Personal | r24_c13 | Tuesday,Personal,r24_c13,Tuesday,1,1,True,13:00-13:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r17_c12,1.0,1.0,False,,,,,,,
