segment_id,Purpose,origin_zone,weekday,pickup_time_bin_min,pickup_time_bin,time_bin_trips,time_bin_service_days,trips,service_days,policy_flexible,p_time,p_s_t,peak_time_bin_min,peak_time_bin,peak_time_share,signed_shift_minutes,absolute_shift_minutes,is_peak_time,is_alternative_time,capped_shift_minutes,expected_shift_contribution_minutes,temporal_index_contribution,temporal_eligible,meets_reliability_filter,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,alternative_rank
Personal | r16_c17 | Friday,Personal,r16_c17,Friday,900.0,15:00-15:30,3,2,29,5,True,0.10344827586206896,0.10344827586206896,810.0,13:30-14:00,0.1724137931034483,90.0,90.0,False,True,90.0,9.310344827586206,0.07758620689655173,True,True,0.8275862068965517,61.25,50.689655172413794,0.4224137931034483,0.8275862068965517,61.25,0.4224137931034483,6
Personal | r16_c17 | Friday,Personal,r16_c17,Friday,690.0,11:30-12:00,1,1,29,5,True,0.034482758620689655,0.034482758620689655,810.0,13:30-14:00,0.1724137931034483,-120.0,120.0,False,True,120.0,4.137931034482759,0.034482758620689655,True,True,0.8275862068965517,61.25,50.689655172413794,0.4224137931034483,0.8275862068965517,61.25,0.4224137931034483,7
Personal | r16_c17 | Friday,Personal,r16_c17,Friday,930.0,15:30-16:00,1,1,29,5,True,0.034482758620689655,0.034482758620689655,810.0,13:30-14:00,0.1724137931034483,120.0,120.0,False,True,120.0,4.137931034482759,0.034482758620689655,True,True,0.8275862068965517,61.25,50.689655172413794,0.4224137931034483,0.8275862068965517,61.25,0.4224137931034483,8
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,870.0,14:30-15:00,6,2,26,8,True,0.23076923076923078,0.23076923076923078,840.0,14:00-14:30,0.23076923076923078,30.0,30.0,False,True,30.0,6.923076923076923,0.057692307692307696,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,1
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,810.0,13:30-14:00,3,3,26,8,True,0.11538461538461539,0.11538461538461539,840.0,14:00-14:30,0.23076923076923078,-30.0,30.0,False,True,30.0,3.4615384615384617,0.028846153846153848,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,2
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,900.0,15:00-15:30,3,2,26,8,True,0.11538461538461539,0.11538461538461539,840.0,14:00-14:30,0.23076923076923078,60.0,60.0,False,True,60.0,6.923076923076923,0.057692307692307696,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,3
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,720.0,12:00-12:30,2,2,26,8,True,0.07692307692307693,0.07692307692307693,840.0,14:00-14:30,0.23076923076923078,-120.0,120.0,False,True,120.0,9.230769230769232,0.07692307692307693,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,4
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,780.0,13:00-13:30,2,2,26,8,True,0.07692307692307693,0.07692307692307693,840.0,14:00-14:30,0.23076923076923078,-60.0,60.0,False,True,60.0,4.615384615384616,0.038461538461538464,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,5
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,930.0,15:30-16:00,2,1,26,8,True,0.07692307692307693,0.07692307692307693,840.0,14:00-14:30,0.23076923076923078,90.0,90.0,False,True,90.0,6.923076923076923,0.057692307692307696,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,6
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,690.0,11:30-12:00,1,1,26,8,True,0.038461538461538464,0.038461538461538464,840.0,14:00-14:30,0.23076923076923078,-150.0,150.0,False,True,120.0,5.769230769230769,0.038461538461538464,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,7
Personal | r16_c17 | Thursday,Personal,r16_c17,Thursday,750.0,12:30-13:00,1,1,26,8,True,0.038461538461538464,0.038461538461538464,840.0,14:00-14:30,0.23076923076923078,-90.0,90.0,False,True,90.0,3.4615384615384617,0.028846153846153848,True,True,0.7692307692307692,61.50000000000001,47.30769230769231,0.38461538461538464,0.7692307692307692,61.50000000000001,0.38461538461538464,8
Personal | r16_c17 | Tuesday,Personal,r16_c17,Tuesday,810.0,13:30-14:00,3,2,14,4,True,0.21428571428571427,0.21428571428571427,840.0,14:00-14:30,0.2857142857142857,-30.0,30.0,False,True,30.0,6.428571428571428,0.05357142857142857,True,True,0.7142857142857143,44.99999999999999,32.14285714285714,0.26785714285714285,0.7142857142857143,44.99999999999999,0.26785714285714285,1
Personal | r16_c17 | Tuesday,Personal,r16_c17,Tuesday,870.0,14:30-15:00,3,2,14,4,True,0.21428571428571427,0.21428571428571427,840.0,14:00-14:30,0.2857142857142857,30.0,30.0,False,True,30.0,6.428571428571428,0.05357142857142857,True,True,0.7142857142857143,44.99999999999999,32.14285714285714,0.26785714285714285,0.7142857142857143,44.99999999999999,0.26785714285714285,2
Personal | r16_c17 | Tuesday,Personal,r16_c17,Tuesday,900.0,15:00-15:30,2,1,14,4,True,0.14285714285714285,0.14285714285714285,840.0,14:00-14:30,0.2857142857142857,60.0,60.0,False,True,60.0,8.571428571428571,0.07142857142857142,True,True,0.7142857142857143,44.99999999999999,32.14285714285714,0.26785714285714285,0.7142857142857143,44.99999999999999,0.26785714285714285,3
Personal | r16_c17 | Tuesday,Personal,r16_c17,Tuesday,750.0,12:30-13:00,1,1,14,4,True,0.07142857142857142,0.07142857142857142,840.0,14:00-14:30,0.2857142857142857,-90.0,90.0,False,True,90.0,6.428571428571428,0.05357142857142857,True,True,0.7142857142857143,44.99999999999999,32.14285714285714,0.26785714285714285,0.7142857142857143,44.99999999999999,0.26785714285714285,4
Personal | r16_c17 | Tuesday,Personal,r16_c17,Tuesday,780.0,13:00-13:30,1,1,14,4,True,0.07142857142857142,0.07142857142857142,840.0,14:00-14:30,0.2857142857142857,-60.0,60.0,False,True,60.0,4.285714285714286,0.03571428571428571,True,True,0.7142857142857143,44.99999999999999,32.14285714285714,0.26785714285714285,0.7142857142857143,44.99999999999999,0.26785714285714285,5
Personal | r17_c16 | Friday,Personal,r17_c16,Friday,540.0,09:00-09:30,9,9,45,33,True,0.2,0.2,570.0,09:30-10:00,0.7555555555555555,-30.0,30.0,False,True,30.0,6.0,0.05,True,True,0.24444444444444446,84.54545454545455,20.666666666666668,0.09444444444444446,0.24444444444444446,84.54545454545455,0.09444444444444446,1
Personal | r17_c16 | Friday,Personal,r17_c16,Friday,870.0,14:30-15:00,1,1,45,33,True,0.022222222222222223,0.022222222222222223,570.0,09:30-10:00,0.7555555555555555,300.0,300.0,False,True,120.0,6.666666666666667,0.022222222222222223,True,True,0.24444444444444446,84.54545454545455,20.666666666666668,0.09444444444444446,0.24444444444444446,84.54545454545455,0.09444444444444446,2
Personal | r17_c16 | Friday,Personal,r17_c16,Friday,930.0,15:30-16:00,1,1,45,33,True,0.022222222222222223,0.022222222222222223,570.0,09:30-10:00,0.7555555555555555,360.0,360.0,False,True,120.0,8.0,0.022222222222222223,True,True,0.24444444444444446,84.54545454545455,20.666666666666668,0.09444444444444446,0.24444444444444446,84.54545454545455,0.09444444444444446,3
Personal | r17_c16 | Thursday,Personal,r17_c16,Thursday,900.0,15:00-15:30,4,3,15,7,True,0.26666666666666666,0.26666666666666666,870.0,14:30-15:00,0.26666666666666666,30.0,30.0,False,True,30.0,8.0,0.06666666666666667,True,True,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,0.7333333333333334,46.36363636363636,0.2833333333333333,1
Personal | r17_c16 | Thursday,Personal,r17_c16,Thursday,840.0,14:00-14:30,3,3,15,7,True,0.2,0.2,870.0,14:30-15:00,0.26666666666666666,-30.0,30.0,False,True,30.0,6.0,0.05,True,True,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,0.7333333333333334,46.36363636363636,0.2833333333333333,2
Personal | r17_c16 | Thursday,Personal,r17_c16,Thursday,780.0,13:00-13:30,2,2,15,7,True,0.13333333333333333,0.13333333333333333,870.0,14:30-15:00,0.26666666666666666,-90.0,90.0,False,True,90.0,12.0,0.1,True,True,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,0.7333333333333334,46.36363636363636,0.2833333333333333,3
Personal | r17_c16 | Thursday,Personal,r17_c16,Thursday,810.0,13:30-14:00,2,2,15,7,True,0.13333333333333333,0.13333333333333333,870.0,14:30-15:00,0.26666666666666666,-60.0,60.0,False,True,60.0,8.0,0.06666666666666667,True,True,0.7333333333333334,46.36363636363636,34.0,0.2833333333333333,0.7333333333333334,46.36363636363636,0.2833333333333333,4
Personal | r17_c16 | Wednesday,Personal,r17_c16,Wednesday,900.0,15:00-15:30,4,3,13,4,True,0.3076923076923077,0.3076923076923077,930.0,15:30-16:00,0.46153846153846156,-30.0,30.0,False,True,30.0,9.230769230769232,0.07692307692307693,True,True,0.5384615384615384,34.28571428571429,18.461538461538463,0.15384615384615385,0.5384615384615384,34.28571428571429,0.15384615384615385,1
Personal | r17_c16 | Wednesday,Personal,r17_c16,Wednesday,960.0,16:00-16:30,2,2,13,4,True,0.15384615384615385,0.15384615384615385,930.0,15:30-16:00,0.46153846153846156,30.0,30.0,False,True,30.0,4.615384615384616,0.038461538461538464,True,True,0.5384615384615384,34.28571428571429,18.461538461538463,0.15384615384615385,0.5384615384615384,34.28571428571429,0.15384615384615385,2
Personal | r17_c16 | Wednesday,Personal,r17_c16,Wednesday,870.0,14:30-15:00,1,1,13,4,True,0.07692307692307693,0.07692307692307693,930.0,15:30-16:00,0.46153846153846156,-60.0,60.0,False,True,60.0,4.615384615384616,0.038461538461538464,True,True,0.5384615384615384,34.28571428571429,18.461538461538463,0.15384615384615385,0.5384615384615384,34.28571428571429,0.15384615384615385,3
Personal | r18_c16 | Friday,Personal,r18_c16,Friday,870.0,14:30-15:00,2,2,55,32,True,0.03636363636363636,0.03636363636363636,750.0,12:30-13:00,0.9272727272727272,120.0,120.0,False,True,120.0,4.363636363636363,0.03636363636363636,True,True,0.07272727272727275,82.49999999999997,6.0,0.049999999999999996,0.07272727272727275,82.49999999999997,0.049999999999999996,1
Personal | r18_c16 | Friday,Personal,r18_c16,Friday,780.0,13:00-13:30,1,1,55,32,True,0.01818181818181818,0.01818181818181818,750.0,12:30-13:00,0.9272727272727272,30.0,30.0,False,True,30.0,0.5454545454545454,0.004545454545454545,True,True,0.07272727272727275,82.49999999999997,6.0,0.049999999999999996,0.07272727272727275,82.49999999999997,0.049999999999999996,2
Personal | r18_c16 | Friday,Personal,r18_c16,Friday,810.0,13:30-14:00,1,1,55,32,True,0.01818181818181818,0.01818181818181818,750.0,12:30-13:00,0.9272727272727272,60.0,60.0,False,True,60.0,1.0909090909090908,0.00909090909090909,True,True,0.07272727272727275,82.49999999999997,6.0,0.049999999999999996,0.07272727272727275,82.49999999999997,0.049999999999999996,3
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,630.0,10:30-11:00,6,4,32,5,True,0.1875,0.1875,600.0,10:00-10:30,0.34375,30.0,30.0,False,True,30.0,5.625,0.046875,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,1
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,720.0,12:00-12:30,5,3,32,5,True,0.15625,0.15625,600.0,10:00-10:30,0.34375,120.0,120.0,False,True,120.0,18.75,0.15625,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,2
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,570.0,09:30-10:00,4,2,32,5,True,0.125,0.125,600.0,10:00-10:30,0.34375,-30.0,30.0,False,True,30.0,3.75,0.03125,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,3
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,540.0,09:00-09:30,2,2,32,5,True,0.0625,0.0625,600.0,10:00-10:30,0.34375,-60.0,60.0,False,True,60.0,3.75,0.03125,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,4
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,660.0,11:00-11:30,2,2,32,5,True,0.0625,0.0625,600.0,10:00-10:30,0.34375,60.0,60.0,False,True,60.0,3.75,0.03125,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,5
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,690.0,11:30-12:00,1,1,32,5,True,0.03125,0.03125,600.0,10:00-10:30,0.34375,90.0,90.0,False,True,90.0,2.8125,0.0234375,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,6
Personal | r19_c14 | Friday,Personal,r19_c14,Friday,750.0,12:30-13:00,1,1,32,5,True,0.03125,0.03125,600.0,10:00-10:30,0.34375,150.0,150.0,False,True,120.0,4.6875,0.03125,True,True,0.65625,65.71428571428571,43.125,0.3515625,0.65625,65.71428571428571,0.3515625,7
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,600.0,10:00-10:30,4,3,17,4,True,0.23529411764705882,0.23529411764705882,570.0,09:30-10:00,0.29411764705882354,30.0,30.0,False,True,30.0,7.0588235294117645,0.058823529411764705,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,1
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,630.0,10:30-11:00,3,2,17,4,True,0.17647058823529413,0.17647058823529413,570.0,09:30-10:00,0.29411764705882354,60.0,60.0,False,True,60.0,10.588235294117649,0.08823529411764706,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,2
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,510.0,08:30-09:00,2,1,17,4,True,0.11764705882352941,0.11764705882352941,570.0,09:30-10:00,0.29411764705882354,-60.0,60.0,False,True,60.0,7.0588235294117645,0.058823529411764705,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,3
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,540.0,09:00-09:30,2,1,17,4,True,0.11764705882352941,0.11764705882352941,570.0,09:30-10:00,0.29411764705882354,-30.0,30.0,False,True,30.0,3.5294117647058822,0.029411764705882353,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,4
Personal | r19_c14 | Tuesday,Personal,r19_c14,Tuesday,660.0,11:00-11:30,1,1,17,4,True,0.058823529411764705,0.058823529411764705,570.0,09:30-10:00,0.29411764705882354,90.0,90.0,False,True,90.0,5.294117647058823,0.044117647058823525,True,True,0.7058823529411764,47.50000000000001,33.529411764705884,0.27941176470588236,0.7058823529411764,47.50000000000001,0.27941176470588236,5
Personal | r19_c14 | Wednesday,Personal,r19_c14,Wednesday,630.0,10:30-11:00,4,2,12,3,True,0.3333333333333333,0.3333333333333333,660.0,11:00-11:30,0.4166666666666667,-30.0,30.0,False,True,30.0,10.0,0.08333333333333333,True,True,0.5833333333333333,38.57142857142858,22.5,0.1875,0.5833333333333333,38.57142857142858,0.1875,1
Personal | r19_c14 | Wednesday,Personal,r19_c14,Wednesday,600.0,10:00-10:30,1,1,12,3,True,0.08333333333333333,0.08333333333333333,660.0,11:00-11:30,0.4166666666666667,-60.0,60.0,False,True,60.0,5.0,0.041666666666666664,True,True,0.5833333333333333,38.57142857142858,22.5,0.1875,0.5833333333333333,38.57142857142858,0.1875,2
Personal | r19_c14 | Wednesday,Personal,r19_c14,Wednesday,690.0,11:30-12:00,1,1,12,3,True,0.08333333333333333,0.08333333333333333,660.0,11:00-11:30,0.4166666666666667,30.0,30.0,False,True,30.0,2.5,0.020833333333333332,True,True,0.5833333333333333,38.57142857142858,22.5,0.1875,0.5833333333333333,38.57142857142858,0.1875,3
Personal | r19_c14 | Wednesday,Personal,r19_c14,Wednesday,720.0,12:00-12:30,1,1,12,3,True,0.08333333333333333,0.08333333333333333,660.0,11:00-11:30,0.4166666666666667,60.0,60.0,False,True,60.0,5.0,0.041666666666666664,True,True,0.5833333333333333,38.57142857142858,22.5,0.1875,0.5833333333333333,38.57142857142858,0.1875,4
Personal | r19_c16 | Friday,Personal,r19_c16,Friday,780.0,13:00-13:30,6,4,16,5,True,0.375,0.375,750.0,12:30-13:00,0.375,30.0,30.0,False,True,30.0,11.25,0.09375,True,True,0.625,36.0,22.5,0.1875,0.625,36.0,0.1875,1
Personal | r19_c16 | Friday,Personal,r19_c16,Friday,720.0,12:00-12:30,3,1,16,5,True,0.1875,0.1875,750.0,12:30-13:00,0.375,-30.0,30.0,False,True,30.0,5.625,0.046875,True,True,0.625,36.0,22.5,0.1875,0.625,36.0,0.1875,2
Personal | r19_c16 | Friday,Personal,r19_c16,Friday,840.0,14:00-14:30,1,1,16,5,True,0.0625,0.0625,750.0,12:30-13:00,0.375,90.0,90.0,False,True,90.0,5.625,0.046875,True,True,0.625,36.0,22.5,0.1875,0.625,36.0,0.1875,3
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,750.0,12:30-13:00,4,3,23,10,True,0.17391304347826086,0.17391304347826086,720.0,12:00-12:30,0.391304347826087,30.0,30.0,False,True,30.0,5.217391304347826,0.043478260869565216,True,True,0.6086956521739131,49.28571428571429,30.000000000000004,0.25,0.6086956521739131,49.28571428571429,0.25,1
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,660.0,11:00-11:30,3,2,23,10,True,0.13043478260869565,0.13043478260869565,720.0,12:00-12:30,0.391304347826087,-60.0,60.0,False,True,60.0,7.826086956521739,0.06521739130434782,True,True,0.6086956521739131,49.28571428571429,30.000000000000004,0.25,0.6086956521739131,49.28571428571429,0.25,2
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,690.0,11:30-12:00,3,3,23,10,True,0.13043478260869565,0.13043478260869565,720.0,12:00-12:30,0.391304347826087,-30.0,30.0,False,True,30.0,3.9130434782608696,0.03260869565217391,True,True,0.6086956521739131,49.28571428571429,30.000000000000004,0.25,0.6086956521739131,49.28571428571429,0.25,3
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,780.0,13:00-13:30,3,3,23,10,True,0.13043478260869565,0.13043478260869565,720.0,12:00-12:30,0.391304347826087,60.0,60.0,False,True,60.0,7.826086956521739,0.06521739130434782,True,True,0.6086956521739131,49.28571428571429,30.000000000000004,0.25,0.6086956521739131,49.28571428571429,0.25,4
Personal | r19_c16 | Thursday,Personal,r19_c16,Thursday,600.0,10:00-10:30,1,1,23,10,True,0.043478260869565216,0.043478260869565216,720.0,12:00-12:30,0.391304347826087,-120.0,120.0,False,True,120.0,5.217391304347826,0.043478260869565216,True,True,0.6086956521739131,49.28571428571429,30.000000000000004,0.25,0.6086956521739131,49.28571428571429,0.25,5
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,540.0,09:00-09:30,2,1,10,4,True,0.2,0.2,750.0,12:30-13:00,0.4,-210.0,210.0,False,True,120.0,42.0,0.2,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,1
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,630.0,10:30-11:00,1,1,10,4,True,0.1,0.1,750.0,12:30-13:00,0.4,-120.0,120.0,False,True,120.0,12.0,0.1,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,2
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,720.0,12:00-12:30,1,1,10,4,True,0.1,0.1,750.0,12:30-13:00,0.4,-30.0,30.0,False,True,30.0,3.0,0.025,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,3
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,780.0,13:00-13:30,1,1,10,4,True,0.1,0.1,750.0,12:30-13:00,0.4,30.0,30.0,False,True,30.0,3.0,0.025,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,4
Personal | r20_c16 | Monday,Personal,r20_c16,Monday,810.0,13:30-14:00,1,1,10,4,True,0.1,0.1,750.0,12:30-13:00,0.4,60.0,60.0,False,True,60.0,6.0,0.05,True,True,0.6,110.0,66.0,0.4000000000000001,0.6,110.0,0.4000000000000001,5
Personal | r20_c16 | Tuesday,Personal,r20_c16,Tuesday,780.0,13:00-13:30,3,1,12,3,True,0.25,0.25,810.0,13:30-14:00,0.4166666666666667,-30.0,30.0,False,True,30.0,7.5,0.0625,True,True,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,0.5833333333333333,42.85714285714286,0.20833333333333331,1
Personal | r20_c16 | Tuesday,Personal,r20_c16,Tuesday,840.0,14:00-14:30,2,1,12,3,True,0.16666666666666666,0.16666666666666666,810.0,13:30-14:00,0.4166666666666667,30.0,30.0,False,True,30.0,5.0,0.041666666666666664,True,True,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,0.5833333333333333,42.85714285714286,0.20833333333333331,2
Personal | r20_c16 | Tuesday,Personal,r20_c16,Tuesday,870.0,14:30-15:00,1,1,12,3,True,0.08333333333333333,0.08333333333333333,810.0,13:30-14:00,0.4166666666666667,60.0,60.0,False,True,60.0,5.0,0.041666666666666664,True,True,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,0.5833333333333333,42.85714285714286,0.20833333333333331,3
Personal | r20_c16 | Tuesday,Personal,r20_c16,Tuesday,900.0,15:00-15:30,1,1,12,3,True,0.08333333333333333,0.08333333333333333,810.0,13:30-14:00,0.4166666666666667,90.0,90.0,False,True,90.0,7.5,0.0625,True,True,0.5833333333333333,42.85714285714286,25.0,0.20833333333333331,0.5833333333333333,42.85714285714286,0.20833333333333331,4
Personal | r20_c21 | Thursday,Personal,r20_c21,Thursday,660.0,11:00-11:30,3,2,11,4,True,0.2727272727272727,0.2727272727272727,600.0,10:00-10:30,0.45454545454545453,60.0,60.0,False,True,60.0,16.363636363636363,0.13636363636363635,True,True,0.5454545454545454,55.00000000000001,30.0,0.25,0.5454545454545454,55.00000000000001,0.25,1
Personal | r20_c21 | Thursday,Personal,r20_c21,Thursday,630.0,10:30-11:00,2,1,11,4,True,0.18181818181818182,0.18181818181818182,600.0,10:00-10:30,0.45454545454545453,30.0,30.0,False,True,30.0,5.454545454545455,0.045454545454545456,True,True,0.5454545454545454,55.00000000000001,30.0,0.25,0.5454545454545454,55.00000000000001,0.25,2
Personal | r20_c21 | Thursday,Personal,r20_c21,Thursday,690.0,11:30-12:00,1,1,11,4,True,0.09090909090909091,0.09090909090909091,600.0,10:00-10:30,0.45454545454545453,90.0,90.0,False,True,90.0,8.181818181818182,0.06818181818181818,True,True,0.5454545454545454,55.00000000000001,30.0,0.25,0.5454545454545454,55.00000000000001,0.25,3
Personal | r20_c21 | Wednesday,Personal,r20_c21,Wednesday,540.0,09:00-09:30,4,3,17,6,True,0.23529411764705882,0.23529411764705882,600.0,10:00-10:30,0.4117647058823529,-60.0,60.0,False,True,60.0,14.117647058823529,0.11764705882352941,True,True,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,0.5882352941176471,45.00000000000001,0.22058823529411767,1
Personal | r20_c21 | Wednesday,Personal,r20_c21,Wednesday,570.0,09:30-10:00,3,2,17,6,True,0.17647058823529413,0.17647058823529413,600.0,10:00-10:30,0.4117647058823529,-30.0,30.0,False,True,30.0,5.294117647058824,0.04411764705882353,True,True,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,0.5882352941176471,45.00000000000001,0.22058823529411767,2
Personal | r20_c21 | Wednesday,Personal,r20_c21,Wednesday,630.0,10:30-11:00,2,2,17,6,True,0.11764705882352941,0.11764705882352941,600.0,10:00-10:30,0.4117647058823529,30.0,30.0,False,True,30.0,3.5294117647058822,0.029411764705882353,True,True,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,0.5882352941176471,45.00000000000001,0.22058823529411767,3
Personal | r20_c21 | Wednesday,Personal,r20_c21,Wednesday,660.0,11:00-11:30,1,1,17,6,True,0.058823529411764705,0.058823529411764705,600.0,10:00-10:30,0.4117647058823529,60.0,60.0,False,True,60.0,3.5294117647058822,0.029411764705882353,True,True,0.5882352941176471,45.00000000000001,26.470588235294123,0.22058823529411767,0.5882352941176471,45.00000000000001,0.22058823529411767,4
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,660.0,11:00-11:30,2,1,10,7,True,0.2,0.2,540.0,09:00-09:30,0.2,120.0,120.0,False,True,120.0,24.0,0.2,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,1
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,810.0,13:30-14:00,2,2,10,7,True,0.2,0.2,540.0,09:00-09:30,0.2,270.0,270.0,False,True,120.0,54.0,0.2,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,2
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,600.0,10:00-10:30,1,1,10,7,True,0.1,0.1,540.0,09:00-09:30,0.2,60.0,60.0,False,True,60.0,6.0,0.05,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,3
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,720.0,12:00-12:30,1,1,10,7,True,0.1,0.1,540.0,09:00-09:30,0.2,180.0,180.0,False,True,120.0,18.0,0.1,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,4
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,840.0,14:00-14:30,1,1,10,7,True,0.1,0.1,540.0,09:00-09:30,0.2,300.0,300.0,False,True,120.0,30.0,0.1,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,5
Personal | r21_c17 | Friday,Personal,r21_c17,Friday,870.0,14:30-15:00,1,1,10,7,True,0.1,0.1,540.0,09:00-09:30,0.2,330.0,330.0,False,True,120.0,33.0,0.1,True,True,0.8,206.25,165.0,0.75,0.8,206.25,0.75,6
Personal | r22_c16 | Tuesday,Personal,r22_c16,Tuesday,780.0,13:00-13:30,3,2,20,3,True,0.15,0.15,600.0,10:00-10:30,0.15,180.0,180.0,False,True,120.0,27.0,0.15,True,True,0.85,232.94117647058823,198.0,0.85,0.85,232.94117647058823,0.85,1
Personal | r22_c16 | Tuesday,Personal,r22_c16,Tuesday,720.0,12:00-12:30,2,2,20,3,True,0.1,0.1,600.0,10:00-10:30,0.15,120.0,120.0,False,True,120.0,12.0,0.1,True,True,0.85,232.94117647058823,198.0,0.85,0.85,232.94117647058823,0.85,2
Personal | r22_c16 | Tuesday,Personal,r22_c16,Tuesday,750.0,12:30-13:00,2,1,20,3,True,0.1,0.1,600.0,10:00-10:30,0.15,150.0,150.0,False,True,120.0,15.0,0.1,True,True,0.85,232.94117647058823,198.0,0.85,0.85,232.94117647058823,0.85,3
Personal | r22_c16 | Tuesday,Personal,r22_c16,Tuesday,840.0,14:00-14:30,2,2,20,3,True,0.1,0.1,600.0,10:00-10:30,0.15,240.0,240.0,False,True,120.0,24.0,0.1,True,True,0.85,232.94117647058823,198.0,0.85,0.85,232.94117647058823,0.85,4
